club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season,country,base_club_name,location_new,latitude_new,longitude_new,location_old,latitude_old,longitude_old
Manchester United,Scott McTominay,20.0,Defensive Midfield,Man Utd U23,-,in,Summer,,Premier League,2017,2017/2018,England,Manchester United,"Trafford, Greater Manchester",53.41893605,-2.359297161165271,"Trafford, Greater Manchester",53.41893605,-2.359297161165271
Everton FC,Jonjoe Kenny,20.0,Right-Back,Everton U23,-,in,Summer,,Premier League,2017,2017/2018,England,Everton FC,Liverpool,53.4071991,-2.99168,Liverpool,53.4071991,-2.99168
Everton FC,Kieran Dowell,19.0,Attacking Midfield,Everton U23,-,in,Summer,,Premier League,2017,2017/2018,England,Everton FC,Liverpool,53.4071991,-2.99168,Liverpool,53.4071991,-2.99168
Southampton FC,Jack Rose,22.0,Goalkeeper,West Brom U23,free transfer,in,Summer,0.0,Premier League,2017,2017/2018,England,West Brom,Southampton,50.9025349,-1.404189,,,
Southampton FC,Jake Hesketh,21.0,Attacking Midfield,Southampton U23,-,in,Summer,,Premier League,2017,2017/2018,England,Southampton FC,Southampton,50.9025349,-1.404189,Southampton,50.9025349,-1.404189
West Bromwich Albion,Kyle Edwards,19.0,Left Midfield,West Brom U23,-,in,Summer,,Premier League,2017,2017/2018,England,West Brom,,,,,,
West Bromwich Albion,Alex Palmer,20.0,Goalkeeper,West Brom U23,-,in,Summer,,Premier League,2017,2017/2018,England,West Brom,,,,,,
West Ham United,Declan Rice,18.0,Defensive Midfield,West Ham U23,-,in,Summer,,Premier League,2017,2017/2018,England,West Ham,London Borough of Newham,51.5300157,0.0293090787885137,,,
Stoke City,Tom Edwards,18.0,Right-Back,Stoke U23,-,in,Summer,,Premier League,2017,2017/2018,England,Stoke,,,,,,
Swansea City,Connor Roberts,21.0,Right-Back,Swansea U21,-,in,Summer,,Premier League,2017,2017/2018,England,Swansea,,,,,,
Brighton & Hove Albion,Izzy Brown,20.0,Second Striker,Chelsea U23,loan transfer,in,Summer,,Premier League,2017,2017/2018,England,Chelsea FC,,,,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244
Huddersfield Town,Kasey Palmer,20.0,Attacking Midfield,Chelsea U23,loan transfer,in,Summer,,Premier League,2017,2017/2018,England,Chelsea FC,,,,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244
Huddersfield Town,Ryan Schofield,17.0,Goalkeeper,Huddersf. U18,-,in,Summer,,Premier League,2017,2017/2018,England,Huddersf.,,,,,,
Manchester City,Brahim Díaz,18.0,Attacking Midfield,Man City U23,-,in,Winter,,Premier League,2017,2017/2018,England,Manchester City,Manchester,53.4794892,-2.2451148,Manchester,53.4794892,-2.2451148
Everton FC,Beni Baningime,19.0,Central Midfield,Everton U23,-,in,Winter,,Premier League,2017,2017/2018,England,Everton FC,Liverpool,53.4071991,-2.99168,Liverpool,53.4071991,-2.99168
AFC Bournemouth,Jack Simpson,21.0,Centre-Back,Bournemouth U21,-,in,Winter,,Premier League,2017,2017/2018,England,Bournemouth,,,,,,
Leicester City,Hamza Choudhury,20.0,Central Midfield,Leicester U23,-,in,Winter,,Premier League,2017,2017/2018,England,Leicester,Leicester,52.6362,-1.1331969,,,
Crystal Palace,Aaron Wan-Bissaka,20.0,Right-Back,Palace U23,-,in,Winter,,Premier League,2017,2017/2018,England,Palace,London Borough of Croydon,51.3550556,-0.0643103753173489,,,
Manchester City,Manu García,20.0,Attacking Midfield,Man City U23,-,in,Summer,,Premier League,2018,2018/2019,England,Manchester City,Manchester,53.4794892,-2.2451148,Manchester,53.4794892,-2.2451148
Manchester City,Arijanet Muric,19.0,Goalkeeper,Man City U23,-,in,Summer,,Premier League,2018,2018/2019,England,Manchester City,Manchester,53.4794892,-2.2451148,Manchester,53.4794892,-2.2451148
Tottenham Hotspur,Oliver Skipp,17.0,Defensive Midfield,Tottenham U23,-,in,Summer,,Premier League,2018,2018/2019,England,Tottenham,London Borough of Haringey,51.58792985,-0.10541771297992,,,
Liverpool FC,Harry Wilson,21.0,Right Winger,Liverpool U23,-,in,Summer,,Premier League,2018,2018/2019,England,Liverpool FC,Liverpool,53.4071991,-2.99168,Liverpool,53.4071991,-2.99168
Liverpool FC,Ryan Kent,21.0,Left Winger,Liverpool U23,-,in,Summer,,Premier League,2018,2018/2019,England,Liverpool FC,Liverpool,53.4071991,-2.99168,Liverpool,53.4071991,-2.99168
Chelsea FC,Jake Clarke-Salter,20.0,Centre-Back,Chelsea U23,-,in,Summer,,Premier League,2018,2018/2019,England,Chelsea FC,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244
Chelsea FC,Izzy Brown,21.0,Second Striker,Chelsea U23,-,in,Summer,,Premier League,2018,2018/2019,England,Chelsea FC,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244
Arsenal FC,Dejan Iliev,23.0,Goalkeeper,Arsenal U23,-,in,Summer,,Premier League,2018,2018/2019,England,Arsenal FC,London Borough of Islington,51.54703495,-0.1016584495225962,London Borough of Islington,51.54703495,-0.1016584495225962
Burnley FC,Dwight McNeil,18.0,Left Winger,Burnley U23,-,in,Summer,,Premier League,2018,2018/2019,England,,,,,Barnsley,53.5527719,-1.4827755
Leicester City,Harvey Barnes,20.0,Left Midfield,Leicester U23,-,in,Summer,,Premier League,2018,2018/2019,England,Leicester,Leicester,52.6362,-1.1331969,,,
West Ham United,Grady Diangana,20.0,Right Winger,West Ham U23,-,in,Summer,,Premier League,2018,2018/2019,England,West Ham,London Borough of Newham,51.5300157,0.0293090787885137,,,
Watford FC,Domingos Quina,18.0,Central Midfield,West Ham U23,€1.10m,in,Summer,1.1,Premier League,2018,2018/2019,England,West Ham,,,,,,
Watford FC,Luis Suárez,20.0,Centre-Forward,R. Valladolid B,"End of loanJun 30, 2018",in,Summer,,Premier League,2018,2018/2019,England,R. Valladolid,,,,,,
Brighton & Hove Albion,Anders Dreyer,20.0,Right Winger,Esbjerg fB,€2.20m,in,Summer,2.2,Premier League,2018,2018/2019,England,Esbjerg f,,,,,,
Brighton & Hove Albion,Ben White,20.0,Centre-Back,Brighton U23,-,in,Summer,,Premier League,2018,2018/2019,England,Brighton,,,,,,
Chelsea FC,Callum Hudson-Odoi,18.0,Right Winger,Chelsea U23,-,in,Winter,,Premier League,2018,2018/2019,England,Chelsea FC,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244
Arsenal FC,Eddie Nketiah,19.0,Centre-Forward,Arsenal U23,-,in,Winter,,Premier League,2018,2018/2019,England,Arsenal FC,London Borough of Islington,51.54703495,-0.1016584495225962,London Borough of Islington,51.54703495,-0.1016584495225962
Newcastle United,Sean Longstaff,21.0,Central Midfield,Newcastle U23,-,in,Winter,,Premier League,2018,2018/2019,England,Newcastle,Newcastle upon Tyne,54.9738474,-1.6131572,,,
Southampton FC,Yan Valery,19.0,Right-Back,Southampton U23,-,in,Winter,,Premier League,2018,2018/2019,England,Southampton FC,Southampton,50.9025349,-1.404189,Southampton,50.9025349,-1.404189
Southampton FC,Michael Obafemi,18.0,Centre-Forward,Southampton U23,-,in,Winter,,Premier League,2018,2018/2019,England,Southampton FC,Southampton,50.9025349,-1.404189,Southampton,50.9025349,-1.404189
Manchester City,Eric García,18.0,Centre-Back,Man City U23,-,in,Summer,,Premier League,2019,2019/2020,England,Manchester City,Manchester,53.4794892,-2.2451148,Manchester,53.4794892,-2.2451148
Manchester City,Erik Palmer-Brown,22.0,Centre-Back,Man City U23,-,in,Summer,,Premier League,2019,2019/2020,England,Manchester City,Manchester,53.4794892,-2.2451148,Manchester,53.4794892,-2.2451148
Manchester City,Lukas Nmecha,20.0,Centre-Forward,Man City U23,-,in,Summer,,Premier League,2019,2019/2020,England,Manchester City,Manchester,53.4794892,-2.2451148,Manchester,53.4794892,-2.2451148
Liverpool FC,Caoimhin Kelleher,20.0,Goalkeeper,Liverpool U23,-,in,Summer,,Premier League,2019,2019/2020,England,Liverpool FC,Liverpool,53.4071991,-2.99168,Liverpool,53.4071991,-2.99168
Liverpool FC,Nathaniel Phillips,22.0,Centre-Back,Liverpool U23,-,in,Summer,,Premier League,2019,2019/2020,England,Liverpool FC,Liverpool,53.4071991,-2.99168,Liverpool,53.4071991,-2.99168
Chelsea FC,Reece James,19.0,Right-Back,Chelsea U23,-,in,Summer,,Premier League,2019,2019/2020,England,Chelsea FC,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244
Chelsea FC,Mason Mount,20.0,Attacking Midfield,Chelsea U23,-,in,Summer,,Premier League,2019,2019/2020,England,Chelsea FC,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244
Tottenham Hotspur,Alfie Whiteman,20.0,Goalkeeper,Tottenham U23,-,in,Summer,,Premier League,2019,2019/2020,England,Tottenham,London Borough of Haringey,51.58792985,-0.10541771297992,,,
Arsenal FC,Bukayo Saka,17.0,Right Midfield,Arsenal U23,-,in,Summer,,Premier League,2019,2019/2020,England,Arsenal FC,London Borough of Islington,51.54703495,-0.1016584495225962,London Borough of Islington,51.54703495,-0.1016584495225962
Arsenal FC,Reiss Nelson,19.0,Right Winger,Arsenal U23,-,in,Summer,,Premier League,2019,2019/2020,England,Arsenal FC,London Borough of Islington,51.54703495,-0.1016584495225962,London Borough of Islington,51.54703495,-0.1016584495225962
Arsenal FC,Joe Willock,19.0,Central Midfield,Arsenal U23,-,in,Summer,,Premier League,2019,2019/2020,England,Arsenal FC,London Borough of Islington,51.54703495,-0.1016584495225962,London Borough of Islington,51.54703495,-0.1016584495225962
Manchester United,Tahith Chong,19.0,Right Winger,Man Utd U23,-,in,Summer,,Premier League,2019,2019/2020,England,Manchester United,"Trafford, Greater Manchester",53.41893605,-2.359297161165271,"Trafford, Greater Manchester",53.41893605,-2.359297161165271
Manchester United,Mason Greenwood,17.0,Right Winger,Man Utd U18,-,in,Summer,,Premier League,2019,2019/2020,England,Manchester United,"Trafford, Greater Manchester",53.41893605,-2.359297161165271,"Trafford, Greater Manchester",53.41893605,-2.359297161165271
Manchester United,Brandon Williams,18.0,Left-Back,Man Utd U18,-,in,Summer,,Premier League,2019,2019/2020,England,Manchester United,"Trafford, Greater Manchester",53.41893605,-2.359297161165271,"Trafford, Greater Manchester",53.41893605,-2.359297161165271
Watford FC,Tom Dele-Bashiru,19.0,Central Midfield,Man City U23,free transfer,in,Summer,0.0,Premier League,2019,2019/2020,England,Manchester City,,,,Manchester,53.4794892,-2.2451148
Crystal Palace,Sam Woods,20.0,Centre-Back,Palace U23,-,in,Summer,,Premier League,2019,2019/2020,England,Palace,London Borough of Croydon,51.3550556,-0.0643103753173489,,,
Newcastle United,Matty Longstaff,19.0,Central Midfield,Newcastle U23,-,in,Summer,,Premier League,2019,2019/2020,England,Newcastle,Newcastle upon Tyne,54.9738474,-1.6131572,,,
AFC Bournemouth,Sam Surridge,20.0,Centre-Forward,Bournemouth U21,-,in,Summer,,Premier League,2019,2019/2020,England,Bournemouth,,,,,,
AFC Bournemouth,Nnamdi Ofoborh,19.0,Central Midfield,Bournemouth U21,-,in,Summer,,Premier League,2019,2019/2020,England,Bournemouth,,,,,,
Southampton FC,Josh Sims,22.0,Right Winger,New York RB,loan transfer,out,Summer,,Premier League,2019,2019/2020,England,New York R,Southampton,50.9025349,-1.404189,,,
Brighton & Hove Albion,Aaron Connolly,19.0,Centre-Forward,Brighton U23,-,in,Summer,,Premier League,2019,2019/2020,England,Brighton,,,,,,
Brighton & Hove Albion,Steven Alzate,20.0,Central Midfield,Brighton U23,-,in,Summer,,Premier League,2019,2019/2020,England,Brighton,,,,,,
Norwich City,Adam Idah,18.0,Centre-Forward,Norwich U23,-,in,Summer,,Premier League,2019,2019/2020,England,Norwich,,,,,,
Sheffield United,Dean Henderson,22.0,Goalkeeper,Man Utd U23,loan transfer,in,Summer,,Premier League,2019,2019/2020,England,Manchester United,,,,"Trafford, Greater Manchester",53.41893605,-2.359297161165271
Sheffield United,Rhys Norrington-Davies,20.0,Left-Back,Sheff Utd U23,-,in,Summer,,Premier League,2019,2019/2020,England,Sheff Utd,,,,,,
Aston Villa,Rushian Hepburn-Murphy,21.0,Centre-Forward,Derby U23,"End of loanMay 31, 2020",in,Summer,,Premier League,2019,2019/2020,England,Derby,"Aston, Birmingham",52.5006916,-1.8841916,,,
Liverpool FC,Neco Williams,18.0,Right-Back,Liverpool U23,-,in,Winter,,Premier League,2019,2019/2020,England,Liverpool FC,Liverpool,53.4071991,-2.99168,Liverpool,53.4071991,-2.99168
Chelsea FC,Billy Gilmour,18.0,Central Midfield,Chelsea U23,-,in,Winter,,Premier League,2019,2019/2020,England,Chelsea FC,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244
Tottenham Hotspur,Japhet Tanganga,20.0,Centre-Back,Tottenham U23,-,in,Winter,,Premier League,2019,2019/2020,England,Tottenham,London Borough of Haringey,51.58792985,-0.10541771297992,,,
Wolverhampton Wanderers,Oskar Buur,21.0,Right-Back,Wolves U23,-,in,Winter,,Premier League,2019,2019/2020,England,Wolverhampton  Wanderers,Wolverhampton,52.5847651,-2.127567,,,
Everton FC,Anthony Gordon,18.0,Left Winger,Everton U23,-,in,Winter,,Premier League,2019,2019/2020,England,Everton FC,Liverpool,53.4071991,-2.99168,Liverpool,53.4071991,-2.99168
Southampton FC,Will Smallbone,19.0,Central Midfield,Southampton U23,-,in,Winter,,Premier League,2019,2019/2020,England,Southampton FC,Southampton,50.9025349,-1.404189,Southampton,50.9025349,-1.404189
Brighton & Hove Albion,Tariq Lamptey,19.0,Right-Back,Chelsea U23,€1.20m,in,Winter,1.2,Premier League,2019,2019/2020,England,Chelsea FC,,,,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244
Arsenal FC,Emile Smith Rowe,20.0,Attacking Midfield,Arsenal U23,-,in,Summer,,Premier League,2020,2020/2021,England,Arsenal FC,London Borough of Islington,51.54703495,-0.1016584495225962,London Borough of Islington,51.54703495,-0.1016584495225962
Brighton & Hove Albion,Robert Sánchez,22.0,Goalkeeper,Brighton U23,-,in,Summer,,Premier League,2020,2020/2021,England,Brighton,,,,,,
Burnley FC,Jimmy Dunne,22.0,Centre-Back,Burnley U23,-,in,Summer,,Premier League,2020,2020/2021,England,,,,,Barnsley,53.5527719,-1.4827755
Burnley FC,Josh Benson,20.0,Central Midfield,Burnley U23,-,in,Summer,,Premier League,2020,2020/2021,England,,,,,Barnsley,53.5527719,-1.4827755
Crystal Palace,Tyrick Mitchell,20.0,Left-Back,Palace U23,-,in,Summer,,Premier League,2020,2020/2021,England,Palace,London Borough of Croydon,51.3550556,-0.0643103753173489,,,
Everton FC,Niels Nkounkou,19.0,Left-Back,Marseille B,€270Th.,in,Summer,0.27,Premier League,2020,2020/2021,England,Olympique Marseille,Liverpool,53.4071991,-2.99168,Marseille,43.2961743,5.3699525
Everton FC,João Virgínia,20.0,Goalkeeper,Everton U23,-,in,Summer,,Premier League,2020,2020/2021,England,Everton FC,Liverpool,53.4071991,-2.99168,Liverpool,53.4071991,-2.99168
Leicester City,Luke Thomas,19.0,Left-Back,Leicester U23,-,in,Summer,,Premier League,2020,2020/2021,England,Leicester,Leicester,52.6362,-1.1331969,,,
Liverpool FC,Rhys Williams,19.0,Centre-Back,Liverpool U23,-,in,Summer,,Premier League,2020,2020/2021,England,Liverpool FC,Liverpool,53.4071991,-2.99168,Liverpool,53.4071991,-2.99168
Liverpool FC,Curtis Jones,19.0,Central Midfield,Liverpool U23,-,in,Summer,,Premier League,2020,2020/2021,England,Liverpool FC,Liverpool,53.4071991,-2.99168,Liverpool,53.4071991,-2.99168
Manchester United,James Garner,19.0,Defensive Midfield,Man Utd U23,-,in,Summer,,Premier League,2020,2020/2021,England,Manchester United,"Trafford, Greater Manchester",53.41893605,-2.359297161165271,"Trafford, Greater Manchester",53.41893605,-2.359297161165271
Manchester United,Dean Henderson,23.0,Goalkeeper,Man Utd U23,-,in,Summer,,Premier League,2020,2020/2021,England,Manchester United,"Trafford, Greater Manchester",53.41893605,-2.359297161165271,"Trafford, Greater Manchester",53.41893605,-2.359297161165271
Manchester United,Teden Mengi,18.0,Centre-Back,Man Utd U23,-,in,Summer,,Premier League,2020,2020/2021,England,Manchester United,"Trafford, Greater Manchester",53.41893605,-2.359297161165271,"Trafford, Greater Manchester",53.41893605,-2.359297161165271
Sheffield United,Rhian Brewster,20.0,Centre-Forward,Liverpool U23,€26.00m,in,Summer,26.0,Premier League,2020,2020/2021,England,Liverpool FC,,,,Liverpool,53.4071991,-2.99168
Sheffield United,Dean Henderson,23.0,Goalkeeper,Man Utd U23,"End of loanJul 31, 2020",out,Summer,,Premier League,2020,2020/2021,England,Manchester United,,,,"Trafford, Greater Manchester",53.41893605,-2.359297161165271
Southampton FC,Harry Lewis,22.0,Goalkeeper,Southampton B,-,in,Summer,,Premier League,2020,2020/2021,England,Southampton FC,Southampton,50.9025349,-1.404189,Southampton,50.9025349,-1.404189
Southampton FC,Dan N'Lundulu,21.0,Centre-Forward,Southampton B,-,in,Summer,,Premier League,2020,2020/2021,England,Southampton FC,Southampton,50.9025349,-1.404189,Southampton,50.9025349,-1.404189
Southampton FC,Nathan Tella,20.0,Right Winger,Southampton B,-,in,Summer,,Premier League,2020,2020/2021,England,Southampton FC,Southampton,50.9025349,-1.404189,Southampton,50.9025349,-1.404189
West Bromwich Albion,Conor Gallagher,20.0,Central Midfield,Chelsea U23,loan transfer,in,Summer,,Premier League,2020,2020/2021,England,Chelsea FC,,,,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244
West Ham United,Ben Johnson,20.0,Right-Back,West Ham U23,-,in,Summer,,Premier League,2020,2020/2021,England,West Ham,London Borough of Newham,51.5300157,0.0293090787885137,,,
Wolverhampton Wanderers,Ki-Jana Hoever,18.0,Right-Back,Liverpool U23,€9.80m,in,Summer,9.8,Premier League,2020,2020/2021,England,Liverpool FC,Wolverhampton,52.5847651,-2.127567,Liverpool,53.4071991,-2.99168
West Ham United,Conor Coventry,20.0,Defensive Midfield,West Ham U23,-,in,Winter,,Premier League,2020,2020/2021,England,West Ham,London Borough of Newham,51.5300157,0.0293090787885137,,,
Wolverhampton Wanderers,Owen Otasowie,19.0,Defensive Midfield,Wolves U23,-,in,Winter,,Premier League,2020,2020/2021,England,Wolverhampton  Wanderers,Wolverhampton,52.5847651,-2.127567,,,
Brentford FC,Mads Bidstrup,20.0,Central Midfield,Brentford B,-,in,Summer,,Premier League,2021,2021/2022,England,Brentford,,,,,,
Brighton & Hove Albion,Jeremy Sarmiento,19.0,Attacking Midfield,Benfica U19,?,in,Summer,,Premier League,2021,2021/2022,England,SL Benfica,,,,Lisbon,38.7077507,-9.1365919
Brighton & Hove Albion,Haydon Roberts,19.0,Centre-Back,Brighton U23,-,in,Summer,,Premier League,2021,2021/2022,England,Brighton,,,,,,
Brighton & Hove Albion,Taylor Richards,20.0,Attacking Midfield,Brighton U23,-,in,Summer,,Premier League,2021,2021/2022,England,Brighton,,,,,,
Chelsea FC,Trevoh Chalobah,21.0,Centre-Back,Chelsea U23,-,in,Summer,,Premier League,2021,2021/2022,England,Chelsea FC,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244
Crystal Palace,Marc Guéhi,21.0,Centre-Back,Chelsea U23,€23.34m,in,Summer,23.34,Premier League,2021,2021/2022,England,Chelsea FC,London Borough of Croydon,51.3550556,-0.0643103753173489,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244
