club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season,country,base_club_name,location_new,latitude_new,longitude_new,location_old,latitude_old,longitude_old
Chelsea FC,Andy Ross,19.0,Central Midfield,Chelsea U18,-,in,Summer,,Premier League,2002,2002/2003,England,Chelsea,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244,,,
West Ham United,Youssef Sofiane,17.0,Centre-Forward,AJ Auxerre B,free transfer,in,Summer,0.0,Premier League,2002,2002/2003,England,AJ Auxerre,London Borough of Newham,51.5300157,0.0293090787885137,Auxerre,47.7961287,3.570579
West Ham United,James Allen,18.0,attack,West Ham U18,-,in,Summer,,Premier League,2002,2002/2003,England,West Ham,London Borough of Newham,51.5300157,0.0293090787885137,,,
West Ham United,Billy Mehmet,18.0,Centre-Forward,West Ham U18,-,in,Summer,,Premier League,2002,2002/2003,England,West Ham,London Borough of Newham,51.5300157,0.0293090787885137,,,
West Ham United,Glen Johnson,17.0,Right-Back,West Ham U18,-,in,Summer,,Premier League,2002,2002/2003,England,West Ham,London Borough of Newham,51.5300157,0.0293090787885137,,,
Aston Villa,Gavin Melaugh,20.0,midfield,Aston Villa U18,-,in,Summer,,Premier League,2002,2002/2003,England,Aston Villa,"Aston, Birmingham",52.5006916,-1.8841916,"Aston, Birmingham",52.5006916,-1.8841916
Aston Villa,Colin Marshall,17.0,Central Midfield,Aston Villa U18,-,in,Summer,,Premier League,2002,2002/2003,England,Aston Villa,"Aston, Birmingham",52.5006916,-1.8841916,"Aston, Birmingham",52.5006916,-1.8841916
Aston Villa,Keith Fahey,19.0,Central Midfield,Aston Villa U18,-,in,Summer,,Premier League,2002,2002/2003,England,Aston Villa,"Aston, Birmingham",52.5006916,-1.8841916,"Aston, Birmingham",52.5006916,-1.8841916
Aston Villa,Michael Husbands,18.0,Centre-Forward,Aston Villa U18,-,in,Summer,,Premier League,2002,2002/2003,England,Aston Villa,"Aston, Birmingham",52.5006916,-1.8841916,"Aston, Birmingham",52.5006916,-1.8841916
Aston Villa,Boaz Myhill,19.0,Goalkeeper,Aston Villa Res.,-,in,Summer,,Premier League,2002,2002/2003,England,Aston Villa,"Aston, Birmingham",52.5006916,-1.8841916,"Aston, Birmingham",52.5006916,-1.8841916
Aston Villa,Peter Hynes,18.0,Centre-Forward,Aston Villa U18,-,in,Summer,,Premier League,2002,2002/2003,England,Aston Villa,"Aston, Birmingham",52.5006916,-1.8841916,"Aston, Birmingham",52.5006916,-1.8841916
Aston Villa,Stefan Moore,18.0,Centre-Forward,Aston Villa U18,-,in,Summer,,Premier League,2002,2002/2003,England,Aston Villa,"Aston, Birmingham",52.5006916,-1.8841916,"Aston, Birmingham",52.5006916,-1.8841916
Aston Villa,Peter Whittingham,17.0,Central Midfield,Aston Villa U18,-,in,Summer,,Premier League,2002,2002/2003,England,Aston Villa,"Aston, Birmingham",52.5006916,-1.8841916,"Aston, Birmingham",52.5006916,-1.8841916
Tottenham Hotspur,Lee Barnard,18.0,Centre-Forward,Spurs U18,-,in,Summer,,Premier League,2002,2002/2003,England,Spurs,London Borough of Haringey,51.58792985,-0.10541771297992,,,
Tottenham Hotspur,John Sutton,18.0,Centre-Forward,Spurs U18,-,in,Summer,,Premier League,2002,2002/2003,England,Spurs,London Borough of Haringey,51.58792985,-0.10541771297992,,,
Tottenham Hotspur,Stephen Kelly,18.0,Right-Back,Spurs U18,-,in,Summer,,Premier League,2002,2002/2003,England,Spurs,London Borough of Haringey,51.58792985,-0.10541771297992,,,
Tottenham Hotspur,Dean Marney,18.0,Central Midfield,Spurs U18,-,in,Summer,,Premier League,2002,2002/2003,England,Spurs,London Borough of Haringey,51.58792985,-0.10541771297992,,,
Blackburn Rovers,John Fitzgerald,18.0,Centre-Back,Blackburn U18,-,in,Summer,,Premier League,2002,2002/2003,England,Blackburn,,,,,,
Blackburn Rovers,Neil Danns,19.0,Central Midfield,Blackburn Res.,-,in,Summer,,Premier League,2002,2002/2003,England,Blackburn,,,,,,
Blackburn Rovers,Michael Taylor,19.0,Centre-Back,Blackburn Res.,-,in,Summer,,Premier League,2002,2002/2003,England,Blackburn,,,,,,
Blackburn Rovers,Jay McEveley,17.0,Centre-Back,Blackburn U18,-,in,Summer,,Premier League,2002,2002/2003,England,Blackburn,,,,,,
Blackburn Rovers,Ryan Robinson,19.0,Goalkeeper,Blackburn U18,-,in,Summer,,Premier League,2002,2002/2003,England,Blackburn,,,,,,
Middlesbrough FC,Craig Dove,18.0,midfield,Boro U18,-,in,Summer,,Premier League,2002,2002/2003,England,Boro,,,,,,
Charlton Athletic,Paul Rachubka,22.0,Goalkeeper,Man Utd Res.,€300Th.,in,Summer,0.3,Premier League,2002,2002/2003,England,Man Utd,,,,,,
Charlton Athletic,Jamal Campbell-Ryce,19.0,Right Winger,Charlton U18,-,in,Summer,,Premier League,2002,2002/2003,England,Charlton,,,,,,
Charlton Athletic,Michael Turner,18.0,Centre-Back,Charlton U18,-,in,Summer,,Premier League,2002,2002/2003,England,Charlton,,,,,,
Charlton Athletic,Paul Robson,18.0,Right-Back,Charlton U18,-,in,Summer,,Premier League,2002,2002/2003,England,Charlton,,,,,,
Everton FC,Steven Schumacher,18.0,Central Midfield,Everton U18,-,in,Summer,,Premier League,2002,2002/2003,England,Everton,Liverpool,53.4071991,-2.99168,,,
Everton FC,Wayne Rooney,16.0,Centre-Forward,Everton U18,-,in,Summer,,Premier League,2002,2002/2003,England,Everton,Liverpool,53.4071991,-2.99168,,,
Everton FC,George Pilkington,20.0,Centre-Back,Everton Res.,-,in,Summer,,Premier League,2002,2002/2003,England,Everton,Liverpool,53.4071991,-2.99168,,,
Everton FC,Leon Osman,21.0,Central Midfield,Everton Res.,-,in,Summer,,Premier League,2002,2002/2003,England,Everton,Liverpool,53.4071991,-2.99168,,,
Everton FC,Sean O'Hanlon,19.0,Centre-Back,Everton U18,-,in,Summer,,Premier League,2002,2002/2003,England,Everton,Liverpool,53.4071991,-2.99168,,,
Bolton Wanderers,Danny Livesey,17.0,Centre-Back,Bolton U18,-,in,Summer,,Premier League,2002,2002/2003,England,Bolton,,,,,,
Bolton Wanderers,Michael Bird,18.0,Centre-Forward,Bolton U23,-,in,Summer,,Premier League,2002,2002/2003,England,Bolton,,,,,,
Sunderland AFC,Patrick Collins,17.0,Right-Back,Sunderland U18,-,in,Summer,,Premier League,2002,2002/2003,England,Sunderland,,,,,,
Sunderland AFC,Simon Ramsden,20.0,Centre-Back,Sunderland U18,-,in,Summer,,Premier League,2002,2002/2003,England,Sunderland,,,,,,
Sunderland AFC,Mark Rossiter,19.0,Right-Back,Sunderland U18,-,in,Summer,,Premier League,2002,2002/2003,England,Sunderland,,,,,,
West Bromwich Albion,Simon Brown,18.0,midfield,West Brom U18,-,in,Summer,,Premier League,2002,2002/2003,England,West Brom,,,,,,
West Bromwich Albion,Ross Adams,19.0,defence,West Brom U18,-,in,Summer,,Premier League,2002,2002/2003,England,West Brom,,,,,,
Birmingham City,Richard Evans,19.0,Left Winger,Birmingham U18,-,in,Summer,,Premier League,2002,2002/2003,England,Birmingham,,,,,,
Birmingham City,Peter Gilbert,18.0,Left-Back,Birmingham U18,-,in,Summer,,Premier League,2002,2002/2003,England,Birmingham,,,,,,
Arsenal FC,Justin Hoyte,18.0,Right-Back,Arsenal U18,-,in,Winter,,Premier League,2002,2002/2003,England,Arsenal,London Borough of Islington,51.54703495,-0.1016584495225962,,,
Manchester United,Colin Heath,19.0,Centre-Forward,Man Utd U18,-,in,Winter,,Premier League,2002,2002/2003,England,Man Utd,"Trafford, Greater Manchester",53.41893605,-2.359297161165271,,,
West Ham United,David Noble,21.0,Central Midfield,Arsenal Res.,€100Th.,in,Winter,0.1,Premier League,2002,2002/2003,England,Arsenal,London Borough of Newham,51.5300157,0.0293090787885137,,,
Aston Villa,Liam Ridgewell,18.0,Centre-Back,Aston Villa Res.,-,in,Winter,,Premier League,2002,2002/2003,England,Aston Villa,"Aston, Birmingham",52.5006916,-1.8841916,"Aston, Birmingham",52.5006916,-1.8841916
Middlesbrough FC,Jamie Cade,18.0,Right Winger,Boro U18,-,in,Winter,,Premier League,2002,2002/2003,England,Boro,,,,,,
Middlesbrough FC,Andrew Davies,18.0,Centre-Back,Boro U18,-,in,Winter,,Premier League,2002,2002/2003,England,Boro,,,,,,
Manchester City,Joey Barton,20.0,Central Midfield,Man City Res.,-,in,Winter,,Premier League,2002,2002/2003,England,Man City,Manchester,53.4794892,-2.2451148,,,
Manchester United,Phil Marsh,16.0,Centre-Forward,Man Utd U18,-,in,Summer,,Premier League,2003,2003/2004,England,Man Utd,"Trafford, Greater Manchester",53.41893605,-2.359297161165271,,,
Manchester United,Chris Eagles,17.0,Right Winger,Man Utd U18,-,in,Summer,,Premier League,2003,2003/2004,England,Man Utd,"Trafford, Greater Manchester",53.41893605,-2.359297161165271,,,
Manchester United,Phil Bardsley,18.0,Right-Back,Man Utd U18,-,in,Summer,,Premier League,2003,2003/2004,England,Man Utd,"Trafford, Greater Manchester",53.41893605,-2.359297161165271,,,
Arsenal FC,Frank Simek,18.0,Right-Back,Arsenal U18,-,in,Summer,,Premier League,2003,2003/2004,England,Arsenal,London Borough of Islington,51.54703495,-0.1016584495225962,,,
Arsenal FC,David Bentley,18.0,Right Midfield,Arsenal U18,-,in,Summer,,Premier League,2003,2003/2004,England,Arsenal,London Borough of Islington,51.54703495,-0.1016584495225962,,,
Newcastle United,Steven Taylor,17.0,Centre-Back,Newcastle U18,-,in,Summer,,Premier League,2003,2003/2004,England,Newcastle,Newcastle upon Tyne,54.9738474,-1.6131572,,,
Newcastle United,Martin Brittain,18.0,Right Midfield,Newcastle U18,-,in,Summer,,Premier League,2003,2003/2004,England,Newcastle,Newcastle upon Tyne,54.9738474,-1.6131572,,,
Newcastle United,Andy Ferrell,19.0,Left Midfield,Newcastle U18,-,in,Summer,,Premier League,2003,2003/2004,England,Newcastle,Newcastle upon Tyne,54.9738474,-1.6131572,,,
Chelsea FC,Alexis Nicholas,20.0,Defensive Midfield,Aston Villa U18,free transfer,in,Summer,0.0,Premier League,2003,2003/2004,England,Aston Villa,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244,"Aston, Birmingham",52.5006916,-1.8841916
Chelsea FC,Lenny Pidgeley,19.0,Goalkeeper,Chelsea U18,-,in,Summer,,Premier League,2003,2003/2004,England,Chelsea,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244,,,
Chelsea FC,Robert Huth,18.0,Centre-Back,Chelsea Res.,-,in,Summer,,Premier League,2003,2003/2004,England,Chelsea,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244,,,
Liverpool FC,Darren Potter,18.0,Central Midfield,Blackburn U18,free transfer,in,Summer,0.0,Premier League,2003,2003/2004,England,Blackburn,Liverpool,53.4071991,-2.99168,,,
Liverpool FC,Carl Medjani,18.0,Defensive Midfield,Saint-Étienne B,free transfer,in,Summer,0.0,Premier League,2003,2003/2004,England,Saint-Étienne,Liverpool,53.4071991,-2.99168,,,
Liverpool FC,David Mannix,17.0,Central Midfield,Liverpool U18,-,in,Summer,,Premier League,2003,2003/2004,England,Liverpool,Liverpool,53.4071991,-2.99168,,,
Liverpool FC,Stephen Vaughan,18.0,Right-Back,Liverpool U18,-,in,Summer,,Premier League,2003,2003/2004,England,Liverpool,Liverpool,53.4071991,-2.99168,,,
Liverpool FC,Chris Butler,18.0,Left-Back,Liverpool U18,-,in,Summer,,Premier League,2003,2003/2004,England,Liverpool,Liverpool,53.4071991,-2.99168,,,
Liverpool FC,Steven Gillespie,18.0,Centre-Forward,Liverpool U18,-,in,Summer,,Premier League,2003,2003/2004,England,Liverpool,Liverpool,53.4071991,-2.99168,,,
Blackburn Rovers,Paul Gallagher,18.0,Central Midfield,Blackburn U18,-,in,Summer,,Premier League,2003,2003/2004,England,Blackburn,,,,,,
Blackburn Rovers,Gary Harkins,18.0,Attacking Midfield,Blackburn U18,-,in,Summer,,Premier League,2003,2003/2004,England,Blackburn,,,,,,
Blackburn Rovers,Alan Morgan,19.0,Left Midfield,Blackburn U18,-,in,Summer,,Premier League,2003,2003/2004,England,Blackburn,,,,,,
Southampton FC,Yoann Folly,18.0,Defensive Midfield,St-Étienne U19,€375Th.,in,Summer,0.375,Premier League,2003,2003/2004,England,St-Étienne,Southampton,50.9025349,-1.404189,,,
Southampton FC,Chris Baird,21.0,Defensive Midfield,Southampton Res.,-,in,Summer,,Premier League,2003,2003/2004,England,Southampton,Southampton,50.9025349,-1.404189,,,
Southampton FC,Stuart Anderson,17.0,Defensive Midfield,Southampton U18,-,in,Summer,,Premier League,2003,2003/2004,England,Southampton,Southampton,50.9025349,-1.404189,,,
Southampton FC,Stephen Hunt,18.0,Left-Back,Southampton U18,-,in,Summer,,Premier League,2003,2003/2004,England,Southampton,Southampton,50.9025349,-1.404189,,,
Manchester City,Karl Bermingham,17.0,Centre-Forward,Man City U18,-,in,Summer,,Premier League,2003,2003/2004,England,Man City,Manchester,53.4794892,-2.2451148,,,
Manchester City,Stephen Jordan,21.0,Centre-Back,Man City Res.,-,in,Summer,,Premier League,2003,2003/2004,England,Man City,Manchester,53.4794892,-2.2451148,,,
Manchester City,Dorryl Proffitt,18.0,Centre-Forward,Man City U18,-,in,Summer,,Premier League,2003,2003/2004,England,Man City,Manchester,53.4794892,-2.2451148,,,
Manchester City,Willo Flood,18.0,Central Midfield,Man City U18,-,in,Summer,,Premier League,2003,2003/2004,England,Man City,Manchester,53.4794892,-2.2451148,,,
Manchester City,Keiren Westwood,18.0,Goalkeeper,Man City U18,-,in,Summer,,Premier League,2003,2003/2004,England,Man City,Manchester,53.4794892,-2.2451148,,,
Tottenham Hotspur,David Galbraith,19.0,Left Midfield,Spurs U18,-,in,Summer,,Premier League,2003,2003/2004,England,Spurs,London Borough of Haringey,51.58792985,-0.10541771297992,,,
Tottenham Hotspur,Mark Yeates,18.0,Left Winger,Spurs U18,-,in,Summer,,Premier League,2003,2003/2004,England,Spurs,London Borough of Haringey,51.58792985,-0.10541771297992,,,
Tottenham Hotspur,Ben Bowditch,19.0,midfield,Spurs U18,-,in,Summer,,Premier League,2003,2003/2004,England,Spurs,London Borough of Haringey,51.58792985,-0.10541771297992,,,
Middlesbrough FC,Danny Graham,17.0,Centre-Forward,Boro U18,-,in,Summer,,Premier League,2003,2003/2004,England,Boro,,,,,,
Middlesbrough FC,Gary Smith,19.0,Central Midfield,Boro U18,-,in,Summer,,Premier League,2003,2003/2004,England,Boro,,,,,,
Middlesbrough FC,Ross Turnbull,18.0,Goalkeeper,Boro U18,-,in,Summer,,Premier League,2003,2003/2004,England,Boro,,,,,,
Middlesbrough FC,Stewart Downing,18.0,Left Midfield,Boro U18,-,in,Summer,,Premier League,2003,2003/2004,England,Boro,,,,,,
Middlesbrough FC,Brian Close,21.0,Right-Back,Boro Res.,-,in,Summer,,Premier League,2003,2003/2004,England,Boro,,,,,,
Charlton Athletic,Adam Cottrell,16.0,defence,Charlton U18,-,in,Summer,,Premier League,2003,2003/2004,England,Charlton,,,,,,
Charlton Athletic,Lloyd Sam,18.0,Right Winger,Charlton U18,-,in,Summer,,Premier League,2003,2003/2004,England,Charlton,,,,,,
Charlton Athletic,Stacy Long,18.0,Left Winger,Charlton U18,-,in,Summer,,Premier League,2003,2003/2004,England,Charlton,,,,,,
Charlton Athletic,Adrian Deane,20.0,midfield,Charlton U18,-,in,Summer,,Premier League,2003,2003/2004,England,Charlton,,,,,,
Birmingham City,Carl Motteram,18.0,midfield,Birmingham U18,-,in,Summer,,Premier League,2003,2003/2004,England,Birmingham,,,,,,
Birmingham City,Colin Doyle,18.0,Goalkeeper,Birmingham U18,-,in,Summer,,Premier League,2003,2003/2004,England,Birmingham,,,,,,
Birmingham City,Andy Barrowman,18.0,Centre-Forward,Birmingham U18,-,in,Summer,,Premier League,2003,2003/2004,England,Birmingham,,,,,,
Fulham FC,Dean Leacock,19.0,Centre-Back,Fulham U18,-,in,Summer,,Premier League,2003,2003/2004,England,Fulham,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244,,,
Fulham FC,Mark Hudson,21.0,Centre-Back,Fulham Res.,-,in,Summer,,Premier League,2003,2003/2004,England,Fulham,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244,,,
Fulham FC,Zesh Rehman,19.0,Centre-Back,Fulham U18,-,in,Summer,,Premier League,2003,2003/2004,England,Fulham,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244,,,
Fulham FC,Darren Pratley,18.0,Central Midfield,Fulham U18,-,in,Summer,,Premier League,2003,2003/2004,England,Fulham,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244,,,
Fulham FC,Ross Flitney,19.0,Goalkeeper,Fulham U18,-,in,Summer,,Premier League,2003,2003/2004,England,Fulham,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244,,,
Fulham FC,Adam Green,19.0,Left-Back,Fulham U18,-,in,Summer,,Premier League,2003,2003/2004,England,Fulham,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244,,,
Fulham FC,Malik Buari,19.0,Right Midfield,Fulham U18,-,in,Summer,,Premier League,2003,2003/2004,England,Fulham,London Borough of Hammersmith and Fulham,51.4983142,-0.2278781835822244,,,
Leeds United,Andy Keogh,17.0,Centre-Forward,Leeds U18,-,in,Summer,,Premier League,2003,2003/2004,England,Leeds,Leeds,53.7974185,-1.5437941,,,
Leeds United,Martin Woods,17.0,Central Midfield,Leeds U18,-,in,Summer,,Premier League,2003,2003/2004,England,Leeds,Leeds,53.7974185,-1.5437941,,,
Leeds United,Aaron Lennon,16.0,Right Winger,Leeds U18,-,in,Summer,,Premier League,2003,2003/2004,England,Leeds,Leeds,53.7974185,-1.5437941,,,
Leeds United,Scott Carson,17.0,Goalkeeper,Leeds U18,-,in,Summer,,Premier League,2003,2003/2004,England,Leeds,Leeds,53.7974185,-1.5437941,,,
Aston Villa,Luke Moore,17.0,Centre-Forward,Aston Villa U18,-,in,Summer,,Premier League,2003,2003/2004,England,Aston Villa,"Aston, Birmingham",52.5006916,-1.8841916,"Aston, Birmingham",52.5006916,-1.8841916
Bolton Wanderers,Nicky Hunt,19.0,Centre-Back,Bolton U23,-,in,Summer,,Premier League,2003,2003/2004,England,Bolton,,,,,,
Bolton Wanderers,Charlie Comyn-Platt,17.0,Centre-Back,Bolton U18,-,in,Summer,,Premier League,2003,2003/2004,England,Bolton,,,,,,
Bolton Wanderers,Ricky Shakes,18.0,Right Midfield,Bolton U18,-,in,Summer,,Premier League,2003,2003/2004,England,Bolton,,,,,,
Portsmouth FC,Anthony Pulis,18.0,Central Midfield,Portsmouth U18,-,in,Summer,,Premier League,2003,2003/2004,England,Portsmouth,,,,,,
Portsmouth FC,Gary Silk,18.0,Right-Back,Portsmouth U18,-,in,Summer,,Premier League,2003,2003/2004,England,Portsmouth,,,,,,
Leicester City,Jay Smedley,16.0,Centre-Back,Leicester U18,-,in,Summer,,Premier League,2003,2003/2004,England,Leicester,Leicester,52.6362,-1.1331969,,,
Leicester City,Rhys Powell,16.0,Right-Back,Bolton U23,free transfer,out,Summer,0.0,Premier League,2003,2003/2004,England,Bolton,Leicester,52.6362,-1.1331969,,,
Wolverhampton Wanderers,Leon Clarke,18.0,Centre-Forward,Wolves U18,-,in,Summer,,Premier League,2003,2003/2004,England,Wolves,Wolverhampton,52.5847651,-2.127567,,,
Wolverhampton Wanderers,Ashley Vincent,18.0,Centre-Forward,Wolves U18,-,in,Summer,,Premier League,2003,2003/2004,England,Wolves,Wolverhampton,52.5847651,-2.127567,,,
Wolverhampton Wanderers,Sammy Clingan,19.0,Central Midfield,Wolves U18,-,in,Summer,,Premier League,2003,2003/2004,England,Wolves,Wolverhampton,52.5847651,-2.127567,,,
Wolverhampton Wanderers,Marlon Walters,,midfield,Wolves U18,-,in,Summer,,Premier League,2003,2003/2004,England,Wolves,Wolverhampton,52.5847651,-2.127567,,,
Wolverhampton Wanderers,Jimi Lee Jones,,attack,Wolves U18,-,in,Summer,,Premier League,2003,2003/2004,England,Wolves,Wolverhampton,52.5847651,-2.127567,,,
Blackburn Rovers,Jerome Watt,19.0,Central Midfield,Blackburn U18,-,in,Winter,,Premier League,2003,2003/2004,England,Blackburn,,,,,,
Charlton Athletic,Jerome Thomas,20.0,Left Winger,Arsenal Res.,€150Th.,in,Winter,0.15,Premier League,2003,2003/2004,England,Arsenal,,,,,,
Birmingham City,Neil Kilkenny,18.0,Defensive Midfield,Arsenal U18,free transfer,in,Winter,0.0,Premier League,2003,2003/2004,England,Arsenal,,,,,,
Arsenal FC,Stephen Bradley,19.0,Attacking Midfield,Arsenal U18,-,in,Summer,,Premier League,2004,2004/2005,England,Arsenal,London Borough of Islington,51.54703495,-0.1016584495225962,,,
Arsenal FC,Quincy Owusu-Abeyie,18.0,Left Winger,Arsenal U18,-,in,Summer,,Premier League,2004,2004/2005,England,Arsenal,London Borough of Islington,51.54703495,-0.1016584495225962,,,
Arsenal FC,Patrick Cregg,18.0,Central Midfield,Arsenal U18,-,in,Summer,,Premier League,2004,2004/2005,England,Arsenal,London Borough of Islington,51.54703495,-0.1016584495225962,,,
Arsenal FC,Cesc Fàbregas,17.0,Central Midfield,Arsenal U18,-,in,Summer,,Premier League,2004,2004/2005,England,Arsenal,London Borough of Islington,51.54703495,-0.1016584495225962,,,
Arsenal FC,Johan Djourou,17.0,Centre-Back,Arsenal U18,-,in,Summer,,Premier League,2004,2004/2005,England,Arsenal,London Borough of Islington,51.54703495,-0.1016584495225962,,,
